"Series";"Time";"Value"
"Salzburg";"2020-04-07";1119
"Salzburg";"2020-04-07";1119
"Salzburg";"2020-04-07";1119
"Salzburg";"2020-04-07";1120
"Salzburg";"2020-04-07";1120
"Salzburg";"2020-04-07";1120
"Salzburg";"2020-04-08";1120
"Salzburg";"2020-04-08";1120
"Salzburg";"2020-04-08";1120
"Salzburg";"2020-04-08";1120
"Salzburg";"2020-04-08";1120
"Salzburg";"2020-04-08";1119
"Salzburg";"2020-04-08";1119
"Salzburg";"2020-04-08";1119
"Salzburg";"2020-04-08";1119
"Salzburg";"2020-04-08";1119
"Salzburg";"2020-04-08";1119
"Salzburg";"2020-04-08";1119
"Salzburg";"2020-04-08";1122
"Salzburg";"2020-04-08";1123
"Salzburg";"2020-04-08";1127
"Salzburg";"2020-04-08";1127
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-08";1129
"Salzburg";"2020-04-09";1129
"Salzburg";"2020-04-09";1129
"Salzburg";"2020-04-09";1129
"Salzburg";"2020-04-09";1129
"Salzburg";"2020-04-09";1129
"Salzburg";"2020-04-09";1129
"Salzburg";"2020-04-09";1130
"Salzburg";"2020-04-09";1130
"Salzburg";"2020-04-09";1130
"Salzburg";"2020-04-09";1130
"Salzburg";"2020-04-09";1134
"Salzburg";"2020-04-09";1134
"Salzburg";"2020-04-09";1140
"Salzburg";"2020-04-09";1140
"Salzburg";"2020-04-09";1140
"Salzburg";"2020-04-09";1140
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-09";1143
"Salzburg";"2020-04-10";1143
"Salzburg";"2020-04-10";1143
"Salzburg";"2020-04-10";1143
"Salzburg";"2020-04-10";1143
"Salzburg";"2020-04-10";1144
"Salzburg";"2020-04-10";1146
"Salzburg";"2020-04-10";1145
"Salzburg";"2020-04-10";1145
"Salzburg";"2020-04-10";1145
"Salzburg";"2020-04-10";1145
"Salzburg";"2020-04-10";1152
"Salzburg";"2020-04-10";1152
"Salzburg";"2020-04-10";1152
"Salzburg";"2020-04-10";1152
"Salzburg";"2020-04-10";1152
"Salzburg";"2020-04-10";1153
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-10";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1154
"Salzburg";"2020-04-11";1152
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-11";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1157
"Salzburg";"2020-04-12";1159
"Salzburg";"2020-04-12";1161
"Salzburg";"2020-04-12";1168
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-12";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1169
"Salzburg";"2020-04-13";1171
"Salzburg";"2020-04-13";1172
"Salzburg";"2020-04-13";1172
"Salzburg";"2020-04-13";1172
"Salzburg";"2020-04-13";1172
"Salzburg";"2020-04-13";1173
"Salzburg";"2020-04-13";1174
"Salzburg";"2020-04-13";1174
"Salzburg";"2020-04-13";1174
"Salzburg";"2020-04-13";1174
"Salzburg";"2020-04-13";1174
"Salzburg";"2020-04-13";1174
"Salzburg";"2020-04-13";1174
"Salzburg";"2020-04-14";1174
"Salzburg";"2020-04-14";1174
"Salzburg";"2020-04-14";1174
"Salzburg";"2020-04-14";1174
"Salzburg";"2020-04-14";1174
"Salzburg";"2020-04-14";1174
"Salzburg";"2020-04-14";1173
"Salzburg";"2020-04-14";1173
"Salzburg";"2020-04-14";1173
"Salzburg";"2020-04-14";1173
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-14";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-15";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-16";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-17";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-18";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-19";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Salzburg";"2020-04-20";"null"
"Steiermark";"2020-02-29";"null"
"Steiermark";"2020-02-29";"null"
"Steiermark";"2020-02-29";"null"
"Steiermark";"2020-02-29";"null"
"Steiermark";"2020-02-29";"null"
"Steiermark";"2020-02-29";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-01";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-02";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-03";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-04";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";"null"
"Steiermark";"2020-03-05";4
"Steiermark";"2020-03-05";4
"Steiermark";"2020-03-05";4
"Steiermark";"2020-03-05";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";4
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-06";5
"Steiermark";"2020-03-07";5
"Steiermark";"2020-03-07";5
"Steiermark";"2020-03-07";5
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-07";6
"Steiermark";"2020-03-08";6
"Steiermark";"2020-03-08";6
"Steiermark";"2020-03-08";6
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";8
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-08";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";10
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-09";16
"Steiermark";"2020-03-10";16
"Steiermark";"2020-03-10";16
"Steiermark";"2020-03-10";16
"Steiermark";"2020-03-10";16
"Steiermark";"2020-03-10";"null"
"Steiermark";"2020-03-10";"null"
"Steiermark";"2020-03-10";"null"
"Steiermark";"2020-03-10";"null"
"Steiermark";"2020-03-10";"null"
"Steiermark";"2020-03-10";"null"
"Steiermark";"2020-03-10";"null"
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-10";17
"Steiermark";"2020-03-11";17
"Steiermark";"2020-03-11";17
"Steiermark";"2020-03-11";17
"Steiermark";"2020-03-11";17
"Steiermark";"2020-03-11";18
"Steiermark";"2020-03-11";18
"Steiermark";"2020-03-11";18
"Steiermark";"2020-03-11";18
"Steiermark";"2020-03-11";18
"Steiermark";"2020-03-11";18
"Steiermark";"2020-03-11";18
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-11";25
"Steiermark";"2020-03-12";25
"Steiermark";"2020-03-12";25
"Steiermark";"2020-03-12";25
"Steiermark";"2020-03-12";25
"Steiermark";"2020-03-12";27
"Steiermark";"2020-03-12";27
"Steiermark";"2020-03-12";27
"Steiermark";"2020-03-12";27
"Steiermark";"2020-03-12";27
"Steiermark";"2020-03-12";27
"Steiermark";"2020-03-12";27
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-12";33
"Steiermark";"2020-03-13";33
"Steiermark";"2020-03-13";33
"Steiermark";"2020-03-13";33
"Steiermark";"2020-03-13";33
"Steiermark";"2020-03-13";44
"Steiermark";"2020-03-13";44
"Steiermark";"2020-03-13";38
"Steiermark";"2020-03-13";38
"Steiermark";"2020-03-13";38
"Steiermark";"2020-03-13";38
"Steiermark";"2020-03-13";38
"Steiermark";"2020-03-13";38
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-13";52
"Steiermark";"2020-03-14";52
"Steiermark";"2020-03-14";52
"Steiermark";"2020-03-14";52
"Steiermark";"2020-03-14";52
"Steiermark";"2020-03-14";61
"Steiermark";"2020-03-14";61
"Steiermark";"2020-03-14";61
"Steiermark";"2020-03-14";61
"Steiermark";"2020-03-14";61
"Steiermark";"2020-03-14";61
"Steiermark";"2020-03-14";61
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-14";71
"Steiermark";"2020-03-15";71
"Steiermark";"2020-03-15";71
"Steiermark";"2020-03-15";71
"Steiermark";"2020-03-15";71
"Steiermark";"2020-03-15";83
"Steiermark";"2020-03-15";83
"Steiermark";"2020-03-15";83
"Steiermark";"2020-03-15";83
"Steiermark";"2020-03-15";83
"Steiermark";"2020-03-15";83
"Steiermark";"2020-03-15";83
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-15";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";111
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-16";139
"Steiermark";"2020-03-17";139
"Steiermark";"2020-03-17";139
"Steiermark";"2020-03-17";139
"Steiermark";"2020-03-17";139
"Steiermark";"2020-03-17";145
"Steiermark";"2020-03-17";145
"Steiermark";"2020-03-17";145
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-17";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";"null"
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-18";220
"Steiermark";"2020-03-19";220
"Steiermark";"2020-03-19";220
"Steiermark";"2020-03-19";220
"Steiermark";"2020-03-19";220
"Steiermark";"2020-03-19";233
"Steiermark";"2020-03-19";233
"Steiermark";"2020-03-19";233
"Steiermark";"2020-03-19";233
"Steiermark";"2020-03-19";233
"Steiermark";"2020-03-19";233
"Steiermark";"2020-03-19";233
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-19";282
"Steiermark";"2020-03-20";282
"Steiermark";"2020-03-20";282
"Steiermark";"2020-03-20";282
"Steiermark";"2020-03-20";282
"Steiermark";"2020-03-20";299
